t,budget_per_kernel,replication,method,truth,error
0.5,50,727,oracle_tail,0.3,-0.007621595664402847
0.5,50,727,complete_rollout,0.3,-0.013333333333333364
0.5,50,728,uniform,0.3,0.013333333333333308
0.5,50,728,learned_occupancy,0.3,0.005555555555555536
0.5,50,728,learned_mean,0.3,0.006666666666666654
0.5,50,728,tis,0.3,0.01892819823854308
0.5,50,728,tis_anchored,0.3,0.018667304320101996
0.5,50,728,oracle_tail,0.3,0.003080194827467908
0.5,50,728,complete_rollout,0.3,-0.019999999999999962
0.5,50,729,uniform,0.3,-0.020000000000000018
0.5,50,729,learned_occupancy,0.3,-0.022222222222222254
0.5,50,729,learned_mean,0.3,-0.021666666666666667
0.5,50,729,tis,0.3,-0.030952380952380953
0.5,50,729,tis_anchored,0.3,-0.0338235294117647
0.5,50,729,oracle_tail,0.3,-0.024977704603141915
0.5,50,729,complete_rollout,0.3,-0.019999999999999962
0.5,50,730,uniform,0.3,-0.006666666666666654
0.5,50,730,learned_occupancy,0.3,-0.00833333333333336
0.5,50,730,learned_mean,0.3,-0.016666666666666663
0.5,50,730,tis,0.3,-0.00833333333333336
0.5,50,730,tis_anchored,0.3,-0.00833333333333336
0.5,50,730,oracle_tail,0.3,0.006784660766961659
0.5,50,730,complete_rollout,0.3,0.020000000000000018
0.5,50,731,uniform,0.3,-0.013333333333333364
0.5,50,731,learned_occupancy,0.3,-0.00833333333333336
0.5,50,731,learned_mean,0.3,-0.009541062801932398
0.5,50,731,tis,0.3,0.016652864860601746
0.5,50,731,tis_anchored,0.3,-0.03267288267288265
0.5,50,731,oracle_tail,0.3,-0.012423681141524312
0.5,50,731,complete_rollout,0.3,0.013333333333333308
0.5,50,732,uniform,0.3,0.006666666666666654
0.5,50,732,learned_occupancy,0.3,0.01944444444444443
0.5,50,732,learned_mean,0.3,0.020000000000000018
0.5,50,732,tis,0.3,0.017757009345794383
0.5,50,732,tis_anchored,0.3,0.013131313131313105
0.5,50,732,oracle_tail,0.3,0.00013034232009329072
0.5,50,732,complete_rollout,0.3,0.006666666666666654
0.5,50,733,uniform,0.3,0.020000000000000018
0.5,50,733,learned_occupancy,0.3,0.005555555555555536
0.5,50,733,learned_mean,0.3,0.007692307692307665
0.5,50,733,tis,0.3,0.011111111111111127
0.5,50,733,tis_anchored,0.3,0.016993464052287577
0.5,50,733,oracle_tail,0.3,0.015634218289085566
0.5,50,733,complete_rollout,0.3,0.020000000000000018
0.5,50,734,uniform,0.3,0.020000000000000018
0.5,50,734,learned_occupancy,0.3,0.01944444444444443
0.5,50,734,learned_mean,0.3,0.01884057971014491
0.5,50,734,tis,0.3,0.01481481481481478
0.5,50,734,tis_anchored,0.3,0.016993464052287577
0.5,50,734,oracle_tail,0.3,0.015634218289085566
0.5,50,734,complete_rollout,0.3,-0.026666666666666616
0.5,50,735,uniform,0.3,0.0
0.5,50,735,learned_occupancy,0.3,0.005555555555555536
0.5,50,735,learned_mean,0.3,-0.004806687565308276
0.5,50,735,tis,0.3,0.018627450980392146
0.5,50,735,tis_anchored,0.3,-0.0033816425120772875
0.5,50,735,oracle_tail,0.3,0.003080194827467908
0.5,50,735,complete_rollout,0.3,-0.006666666666666654
0.5,50,736,uniform,0.3,-0.026666666666666672
0.5,50,736,learned_occupancy,0.3,-0.036111111111111094
0.5,50,736,learned_mean,0.3,-0.033974358974358965
0.5,50,736,tis,0.3,-0.003124999999999989
0.5,50,736,tis_anchored,0.3,-0.012121212121212144
0.5,50,736,oracle_tail,0.3,-0.012423681141524312
0.5,50,736,complete_rollout,0.3,0.0
0.5,50,737,uniform,0.3,-0.013333333333333364
0.5,50,737,learned_occupancy,0.3,-0.00833333333333336
0.5,50,737,learned_mean,0.3,-0.0023809523809523725
0.5,50,737,tis,0.3,0.00588235294117645
0.5,50,737,tis_anchored,0.3,-0.00303030303030305
0.5,50,737,oracle_tail,0.3,-0.000967277217534479
0.5,50,737,complete_rollout,0.3,-0.006666666666666654
0.5,50,738,uniform,0.3,-0.026666666666666672
0.5,50,738,learned_occupancy,0.3,-0.0222222222222222
0.5,50,738,learned_mean,0.3,-0.02055555555555555
0.5,50,738,tis,0.3,-0.0009345794392523477
0.5,50,738,tis_anchored,0.3,-0.002020202020202033
0.5,50,738,oracle_tail,0.3,-0.014618920216779852
0.5,50,738,complete_rollout,0.3,-0.026666666666666616
0.5,50,739,uniform,0.3,-0.03999999999999998
0.5,50,739,learned_occupancy,0.3,-0.04999999999999999
0.5,50,739,learned_mean,0.3,-0.04954106280193238
0.5,50,739,tis,0.3,0.006503591535624131
0.5,50,739,tis_anchored,0.3,-0.03054353054353054
0.5,50,739,oracle_tail,0.3,-0.02127323866364822
0.5,50,739,complete_rollout,0.3,0.006666666666666654
0.5,50,740,uniform,0.3,0.020000000000000018
0.5,50,740,learned_occupancy,0.3,0.01944444444444443
0.5,50,740,learned_mean,0.3,0.020987654320987648
0.5,50,740,tis,0.3,0.029749103942652344
0.5,50,740,tis_anchored,0.3,0.02768361581920903
0.5,50,740,oracle_tail,0.3,0.016731837826713336
0.5,50,740,complete_rollout,0.3,-0.006666666666666654
0.5,50,741,uniform,0.3,0.006666666666666654
0.5,50,741,learned_occupancy,0.3,0.005555555555555536
0.5,50,741,learned_mean,0.3,0.006935817805382993
0.5,50,741,tis,0.3,-0.029100529100529127
0.5,50,741,tis_anchored,0.3,0.0013071895424836555
0.5,50,741,oracle_tail,0.3,0.013781985319338663
0.5,50,741,complete_rollout,0.3,-0.013333333333333364
0.5,50,742,uniform,0.3,0.013333333333333308
0.5,50,742,learned_occupancy,0.3,0.033333333333333326
0.5,50,742,learned_mean,0.3,0.033333333333333326
0.5,50,742,tis,0.3,0.0314814814814815
0.5,50,742,tis_anchored,0.3,0.033333333333333326
0.5,50,742,oracle_tail,0.3,0.015634218289085566
0.5,50,742,complete_rollout,0.3,-0.033333333333333326
0.5,50,743,uniform,0.3,0.006666666666666654
0.5,50,743,learned_occupancy,0.3,-0.00833333333333336
0.5,50,743,learned_mean,0.3,-0.009595959595959602
0.5,50,743,tis,0.3,0.021779249970424686
0.5,50,743,tis_anchored,0.3,-0.022571872571872598
0.5,50,743,oracle_tail,0.3,0.00013034232009329072
0.5,50,743,complete_rollout,0.3,0.0
0.5,50,744,uniform,0.3,-0.013333333333333364
0.5,50,744,learned_occupancy,0.3,-0.0222222222222222
0.5,50,744,learned_mean,0.3,-0.02055555555555555
0.5,50,744,tis,0.3,0.011526479750778806
0.5,50,744,tis_anchored,0.3,0.008080808080808077
0.5,50,744,oracle_tail,0.3,-0.005769362694655944
0.5,50,744,complete_rollout,0.3,0.0
0.5,50,745,uniform,0.3,0.013333333333333308
0.5,50,745,learned_occupancy,0.3,-0.00833333333333336
0.5,50,745,learned_mean,0.3,-0.012301587301587313
0.5,50,745,tis,0.3,-0.06984126984126987
0.5,50,745,tis_anchored,0.3,-0.030555555555555558
0.5,50,745,oracle_tail,0.3,-0.000967277217534479
0.5,50,745,complete_rollout,0.3,-0.019999999999999962
0.5,50,746,uniform,0.3,-0.006666666666666654
0.5,50,746,learned_occupancy,0.3,-0.03611111111111115
0.5,50,746,learned_mean,0.3,-0.03878787878787876
0.5,50,746,tis,0.3,0.01481481481481478
0.5,50,746,tis_anchored,0.3,-0.003839869281045738
0.5,50,746,oracle_tail,0.3,-0.007621595664402847
0.5,50,746,complete_rollout,0.3,0.013333333333333308
0.5,50,747,uniform,0.3,0.013333333333333308
0.5,50,747,learned_occupancy,0.3,0.005555555555555536
0.5,50,747,learned_mean,0.3,0.006494900697799233
0.5,50,747,tis,0.3,0.018996415770609287
0.5,50,747,tis_anchored,0.3,-0.00018832391713746732
0.5,50,747,oracle_tail,0.3,0.004177814365095678
0.5,50,747,complete_rollout,0.3,0.013333333333333308
0.5,50,748,uniform,0.3,0.0
0.5,50,748,learned_occupancy,0.3,-0.00833333333333336
0.5,50,748,learned_mean,0.3,-0.007222222222222241
0.5,50,748,tis,0.3,0.005555555555555536
0.5,50,748,tis_anchored,0.3,-0.009150326797385644
0.5,50,748,oracle_tail,0.3,-0.01571653975440762
0.5,50,748,complete_rollout,0.3,-0.019999999999999962
0.5,50,749,uniform,0.3,0.013333333333333308
0.5,50,749,learned_occupancy,0.3,0.01944444444444443
0.5,50,749,learned_mean,0.3,0.018181818181818188
0.5,50,749,tis,0.3,0.02710280373831775
0.5,50,749,tis_anchored,0.3,0.0282828282828283
0.5,50,749,oracle_tail,0.3,0.011929752349591816
0.5,50,749,complete_rollout,0.3,0.006666666666666654
0.5,50,750,uniform,0.3,-0.006666666666666654
0.5,50,750,learned_occupancy,0.3,0.01944444444444443
0.5,50,750,learned_mean,0.3,0.018181818181818188
0.5,50,750,tis,0.3,0.011111111111111127
0.5,50,750,tis_anchored,0.3,-0.007107843137254932
0.5,50,750,oracle_tail,0.3,-0.007621595664402847
0.5,50,750,complete_rollout,0.3,0.013333333333333308
0.5,50,751,uniform,0.3,-0.020000000000000018
0.5,50,751,learned_occupancy,0.3,-0.03611111111111115
0.5,50,751,learned_mean,0.3,-0.033974358974358965
0.5,50,751,tis,0.3,-0.0033685268979386507
0.5,50,751,tis_anchored,0.3,-0.014151810979060542
0.5,50,751,oracle_tail,0.3,-0.010571448171777464
0.5,50,751,complete_rollout,0.3,-0.006666666666666654
0.5,50,752,uniform,0.3,-0.013333333333333364
0.5,50,752,learned_occupancy,0.3,0.005555555555555536
0.5,50,752,learned_mean,0.3,0.004951690821256016
0.5,50,752,tis,0.3,-0.04095238095238096
0.5,50,752,tis_anchored,0.3,-0.006906906906906929
0.5,50,752,oracle_tail,0.3,0.003080194827467908
0.5,50,752,complete_rollout,0.3,-0.019999999999999962
0.5,50,753,uniform,0.3,0.013333333333333308
0.5,50,753,learned_occupancy,0.3,-0.00833333333333336
0.5,50,753,learned_mean,0.3,-0.00619658119658123
0.5,50,753,tis,0.3,0.024675324675324684
0.5,50,753,tis_anchored,0.3,-0.0005718954248365993
0.5,50,753,oracle_tail,0.3,0.013781985319338663
0.5,50,753,complete_rollout,0.3,0.013333333333333308
0.5,50,754,uniform,0.3,0.006666666666666654
0.5,50,754,learned_occupancy,0.3,0.005555555555555536
0.5,50,754,learned_mean,0.3,0.0080952380952381
0.5,50,754,tis,0.3,0.01428571428571429
0.5,50,754,tis_anchored,0.3,0.019148936170212738
0.5,50,754,oracle_tail,0.3,-0.007621595664402847
0.5,50,754,complete_rollout,0.3,0.006666666666666654
0.5,50,755,uniform,0.3,0.013333333333333308
0.5,50,755,learned_occupancy,0.3,0.033333333333333326
0.5,50,755,learned_mean,0.3,0.033333333333333326
0.5,50,755,tis,0.3,0.00594118525153009
0.5,50,755,tis_anchored,0.3,0.012131356607683719
0.5,50,755,oracle_tail,0.3,0.010832132811964046
0.5,50,755,complete_rollout,0.3,0.013333333333333308
0.5,50,756,uniform,0.3,-0.006666666666666654
0.5,50,756,learned_occupancy,0.3,0.01944444444444443
0.5,50,756,learned_mean,0.3,0.020987654320987648
0.5,50,756,tis,0.3,0.011474219317356538
0.5,50,756,tis_anchored,0.3,0.006604506604506621
0.5,50,756,oracle_tail,0.3,-0.004671743157028174
0.5,50,756,complete_rollout,0.3,0.020000000000000018
0.5,50,757,uniform,0.3,-0.020000000000000018
0.5,50,757,learned_occupancy,0.3,0.01944444444444443
0.5,50,757,learned_mean,0.3,0.020987654320987648
0.5,50,757,tis,0.3,-0.008977455716586147
0.5,50,757,tis_anchored,0.3,-0.01170634920634922
0.5,50,757,oracle_tail,0.3,-0.009816834739658387
0.5,50,757,complete_rollout,0.3,0.013333333333333308
0.5,50,758,uniform,0.3,0.0
0.5,50,758,learned_occupancy,0.3,0.005555555555555536
0.5,50,758,learned_mean,0.3,0.0058361391694725095
0.5,50,758,tis,0.3,0.007291666666666641
0.5,50,758,tis_anchored,0.3,0.010606060606060619
0.5,50,758,oracle_tail,0.3,0.003080194827467908
0.5,50,758,complete_rollout,0.3,0.013333333333333308
0.5,50,759,uniform,0.3,-0.026666666666666672
0.5,50,759,learned_occupancy,0.3,0.005555555555555536
0.5,50,759,learned_mean,0.3,0.004951690821256016
0.5,50,759,tis,0.3,-0.06636904761904763
0.5,50,759,tis_anchored,0.3,-0.04053030303030303
0.5,50,759,oracle_tail,0.3,-0.009816834739658387
0.5,50,759,complete_rollout,0.3,-0.026666666666666616
0.5,50,760,uniform,0.3,-0.013333333333333364
0.5,50,760,learned_occupancy,0.3,0.005555555555555536
0.5,50,760,learned_mean,0.3,-0.002664796633941091
0.5,50,760,tis,0.3,-0.03465608465608466
0.5,50,760,tis_anchored,0.3,-0.005228758169934622
0.5,50,760,oracle_tail,0.3,-0.015373533648898985
0.5,50,760,complete_rollout,0.3,0.013333333333333308
0.5,50,761,uniform,0.3,0.026666666666666672
0.5,50,761,learned_occupancy,0.3,0.01944444444444443
0.5,50,761,learned_mean,0.3,0.018181818181818188
0.5,50,761,tis,0.3,0.018996415770609287
0.5,50,761,tis_anchored,0.3,0.02768361581920903
0.5,50,761,oracle_tail,0.3,0.0215339233038348
0.5,50,761,complete_rollout,0.3,-0.006666666666666654
0.5,50,762,uniform,0.3,0.0
0.5,50,762,learned_occupancy,0.3,0.033333333333333326
0.5,50,762,learned_mean,0.3,0.033333333333333326
0.5,50,762,tis,0.3,0.007407407407407418
0.5,50,762,tis_anchored,0.3,0.007189542483660105
0.5,50,762,oracle_tail,0.3,-0.016471153186526755
0.5,50,762,complete_rollout,0.3,0.006666666666666654
0.5,50,763,uniform,0.3,0.013333333333333308
0.5,50,763,learned_occupancy,0.3,0.005555555555555536
0.5,50,763,learned_mean,0.3,0.005555555555555536
0.5,50,763,tis,0.3,0.0222222222222222
0.5,50,763,tis_anchored,0.3,-0.0019607843137254832
0.5,50,763,oracle_tail,0.3,0.010832132811964046
0.5,50,763,complete_rollout,0.3,0.020000000000000018
0.5,50,764,uniform,0.3,0.013333333333333308
0.5,50,764,learned_occupancy,0.3,0.01944444444444443
0.5,50,764,learned_mean,0.3,0.01944444444444443
0.5,50,764,tis,0.3,0.02183908045977012
0.5,50,764,tis_anchored,0.3,0.002981029810298075
0.5,50,764,oracle_tail,0.3,-0.000967277217534479
0.5,50,764,complete_rollout,0.3,-0.019999999999999962
0.5,50,765,uniform,0.3,0.006666666666666654
0.5,50,765,learned_occupancy,0.3,0.033333333333333326
0.5,50,765,learned_mean,0.3,0.033333333333333326
0.5,50,765,tis,0.3,0.012962962962962954
0.5,50,765,tis_anchored,0.3,0.016993464052287577
0.5,50,765,oracle_tail,0.3,0.010832132811964046
0.5,50,765,complete_rollout,0.3,-0.033333333333333326
0.5,50,766,uniform,0.3,0.006666666666666654
0.5,50,766,learned_occupancy,0.3,0.005555555555555536
0.5,50,766,learned_mean,0.3,-0.007393988191089662
0.5,50,766,tis,0.3,0.013043478260869545
0.5,50,766,tis_anchored,0.3,-0.02876984126984128
0.5,50,766,oracle_tail,0.3,-0.0028195101872813266
0.5,50,766,complete_rollout,0.3,0.020000000000000018
0.5,50,767,uniform,0.3,0.013333333333333308
0.5,50,767,learned_occupancy,0.3,0.01944444444444443
0.5,50,767,learned_mean,0.3,0.013725490196078438
0.5,50,767,tis,0.3,-0.017869943676395272
0.5,50,767,tis_anchored,0.3,0.012500000000000011
0.5,50,767,oracle_tail,0.3,0.006784660766961659
0.5,50,767,complete_rollout,0.3,0.020000000000000018
0.5,50,768,uniform,0.3,0.020000000000000018
0.5,50,768,learned_occupancy,0.3,0.033333333333333326
0.5,50,768,learned_mean,0.3,0.033333333333333326
0.5,50,768,tis,0.3,0.012962962962962954
0.5,50,768,tis_anchored,0.3,0.013725490196078438
0.5,50,768,oracle_tail,0.3,0.015634218289085566
0.5,50,768,complete_rollout,0.3,0.006666666666666654
0.5,50,769,uniform,0.3,-0.020000000000000018
0.5,50,769,learned_occupancy,0.3,-0.00833333333333336
0.5,50,769,learned_mean,0.3,-0.003703703703703709
0.5,50,769,tis,0.3,0.005936073059360725
0.5,50,769,tis_anchored,0.3,-0.0006802721088435271
0.5,50,769,oracle_tail,0.3,-0.016471153186526755
0.5,50,769,complete_rollout,0.3,0.006666666666666654
0.5,50,770,uniform,0.3,-0.013333333333333364
0.5,50,770,learned_occupancy,0.3,-0.00833333333333336
0.5,50,770,learned_mean,0.3,-0.012301587301587313
0.5,50,770,tis,0.3,-0.02145417306707631
0.5,50,770,tis_anchored,0.3,-0.016760828625235424
0.5,50,770,oracle_tail,0.3,-0.004671743157028174
0.5,50,770,complete_rollout,0.3,-0.019999999999999962
0.5,50,771,uniform,0.3,-0.006666666666666654
0.5,50,771,learned_occupancy,0.3,-0.00833333333333336
0.5,50,771,learned_mean,0.3,-0.01115942028985506
0.5,50,771,tis,0.3,-0.00833333333333336
0.5,50,771,tis_anchored,0.3,-0.00833333333333336
0.5,50,771,oracle_tail,0.3,-0.004671743157028174
0.5,50,771,complete_rollout,0.3,0.020000000000000018
0.5,50,772,uniform,0.3,0.006666666666666654
0.5,50,772,learned_occupancy,0.3,-0.0222222222222222
0.5,50,772,learned_mean,0.3,0.004951690821256016
0.5,50,772,tis,0.3,-0.02503840245775729
0.5,50,772,tis_anchored,0.3,-0.016760828625235424
0.5,50,772,oracle_tail,0.3,-0.0017218906496535569
0.5,50,772,complete_rollout,0.3,0.006666666666666654
0.5,50,773,uniform,0.3,-0.006666666666666654
0.5,50,773,learned_occupancy,0.3,0.005555555555555536
0.5,50,773,learned_mean,0.3,0.004292929292929293
0.5,50,773,tis,0.3,-0.03937532002048133
0.5,50,773,tis_anchored,0.3,-0.01713747645951036
0.5,50,773,oracle_tail,0.3,-0.0028195101872813266
0.5,50,773,complete_rollout,0.3,0.0
0.5,50,774,uniform,0.3,-0.020000000000000018
0.5,50,774,learned_occupancy,0.3,0.005555555555555536
0.5,50,774,learned_mean,0.3,0.0066239316239316
0.5,50,774,tis,0.3,0.006666666666666654
0.5,50,774,tis_anchored,0.3,-0.006906906906906929
0.5,50,774,oracle_tail,0.3,-0.026075324140769685
0.5,50,774,complete_rollout,0.3,0.0
0.5,50,775,uniform,0.3,0.006666666666666654
0.5,50,775,learned_occupancy,0.3,0.01944444444444443
0.5,50,775,learned_mean,0.3,0.01884057971014491
0.5,50,775,tis,0.3,0.0314814814814815
0.5,50,775,tis_anchored,0.3,0.030065359477124187
0.5,50,775,oracle_tail,0.3,-0.025320710708650607
0.5,50,775,complete_rollout,0.3,0.0
0.5,50,776,uniform,0.3,0.0
0.5,50,776,learned_occupancy,0.3,-0.00833333333333336
0.5,50,776,learned_mean,0.3,-0.007997852925389182
0.5,50,776,tis,0.3,0.011827956989247324
0.5,50,776,tis_anchored,0.3,0.010734463276836137
0.5,50,776,oracle_tail,0.3,-0.0028195101872813266
0.5,50,776,complete_rollout,0.3,0.0
0.5,50,777,uniform,0.3,-0.013333333333333364
0.5,50,777,learned_occupancy,0.3,0.005555555555555536
0.5,50,777,learned_mean,0.3,-0.007805188314933431
0.5,50,777,tis,0.3,0.01944444444444443
0.5,50,777,tis_anchored,0.3,-0.007407407407407418
0.5,50,777,oracle_tail,0.3,-0.012423681141524312
0.5,50,777,complete_rollout,0.3,0.0
0.5,50,778,uniform,0.3,0.013333333333333308
0.5,50,778,learned_occupancy,0.3,0.033333333333333326
0.5,50,778,learned_mean,0.3,0.033333333333333326
0.5,50,778,tis,0.3,0.033333333333333326
0.5,50,778,tis_anchored,0.3,0.033333333333333326
0.5,50,778,oracle_tail,0.3,0.004932427797214756
0.5,50,778,complete_rollout,0.3,0.020000000000000018
0.5,50,779,uniform,0.3,0.006666666666666654
0.5,50,779,learned_occupancy,0.3,0.005555555555555536
0.5,50,779,learned_mean,0.3,0.004951690821256016
0.5,50,779,tis,0.3,-0.02991071428571429
0.5,50,779,tis_anchored,0.3,0.0035353535353535026
0.5,50,779,oracle_tail,0.3,-0.000967277217534479
0.5,50,779,complete_rollout,0.3,0.013333333333333308
0.5,50,780,uniform,0.3,-0.013333333333333364
0.5,50,780,learned_occupancy,0.3,0.005555555555555536
0.5,50,780,learned_mean,0.3,0.0030303030303029943
0.5,50,780,tis,0.3,-0.015091289088686455
0.5,50,780,tis_anchored,0.3,-0.00376845376845375
0.5,50,780,oracle_tail,0.3,-0.017568772724154524
0.5,50,780,complete_rollout,0.3,-0.013333333333333364
0.5,50,781,uniform,0.3,0.006666666666666654
0.5,50,781,learned_occupancy,0.3,0.033333333333333326
0.5,50,781,learned_mean,0.3,0.033333333333333326
0.5,50,781,tis,0.3,0.017399267399267393
0.5,50,781,tis_anchored,0.3,0.017469204927211657
0.5,50,781,oracle_tail,0.3,0.006030047334842525
0.5,50,781,complete_rollout,0.3,-0.006666666666666654
0.5,50,782,uniform,0.3,-0.020000000000000018
0.5,50,782,learned_occupancy,0.3,0.005555555555555536
0.5,50,782,learned_mean,0.3,0.007692307692307665
0.5,50,782,tis,0.3,0.006202925982885743
0.5,50,782,tis_anchored,0.3,0.005361305361305357
0.5,50,782,oracle_tail,0.3,-0.015373533648898985
0.5,50,782,complete_rollout,0.3,-0.013333333333333364
0.5,50,783,uniform,0.3,-0.013333333333333364
0.5,50,783,learned_occupancy,0.3,0.01944444444444443
0.5,50,783,learned_mean,0.3,0.01884057971014491
0.5,50,783,tis,0.3,0.007291666666666641
0.5,50,783,tis_anchored,0.3,-0.004545454545454575
0.5,50,783,oracle_tail,0.3,-0.005769362694655944
0.5,50,783,complete_rollout,0.3,0.013333333333333308
0.5,50,784,uniform,0.3,0.006666666666666654
0.5,50,784,learned_occupancy,0.3,-0.00833333333333336
0.5,50,784,learned_mean,0.3,-0.006666666666666654
0.5,50,784,tis,0.3,0.010270189580534383
0.5,50,784,tis_anchored,0.3,0.005595408895265441
0.5,50,784,oracle_tail,0.3,0.010832132811964046
0.5,50,784,complete_rollout,0.3,0.013333333333333308
0.5,50,785,uniform,0.3,0.0
0.5,50,785,learned_occupancy,0.3,-0.0222222222222222
0.5,50,785,learned_mean,0.3,-0.019017094017094005
0.5,50,785,tis,0.3,-0.027248677248677244
0.5,50,785,tis_anchored,0.3,-0.003839869281045738
0.5,50,785,oracle_tail,0.3,0.010832132811964046
0.5,50,785,complete_rollout,0.3,0.0
0.5,50,786,uniform,0.3,-0.03333333333333338
0.5,50,786,learned_occupancy,0.3,-0.05000000000000002
0.5,50,786,learned_mean,0.3,-0.05120772946859903
0.5,50,786,tis,0.3,0.0018518518518518268
0.5,50,786,tis_anchored,0.3,-0.024836601307189565
0.5,50,786,oracle_tail,0.3,-0.025320710708650607
0.5,50,786,complete_rollout,0.3,-0.026666666666666616
0.5,50,787,uniform,0.3,0.013333333333333308
0.5,50,787,learned_occupancy,0.3,0.01944444444444443
0.5,50,787,learned_mean,0.3,0.01944444444444443
0.5,50,787,tis,0.3,0.022404371584699434
0.5,50,787,tis_anchored,0.3,0.004748062015503873
0.5,50,787,oracle_tail,0.3,0.008979899842217198
0.5,50,787,complete_rollout,0.3,0.0
0.5,50,788,uniform,0.3,-0.006666666666666654
0.5,50,788,learned_occupancy,0.3,0.01944444444444443
0.5,50,788,learned_mean,0.3,0.01944444444444443
0.5,50,788,tis,0.3,-0.03220686123911931
0.5,50,788,tis_anchored,0.3,-0.010098870056497178
0.5,50,788,oracle_tail,0.3,-0.004671743157028174
0.5,50,788,complete_rollout,0.3,-0.019999999999999962
0.5,50,789,uniform,0.3,-0.006666666666666654
0.5,50,789,learned_occupancy,0.3,-0.00833333333333336
0.5,50,789,learned_mean,0.3,-0.00833333333333336
0.5,50,789,tis,0.3,-0.025396825396825418
0.5,50,789,tis_anchored,0.3,-0.022794117647058854
0.5,50,789,oracle_tail,0.3,-0.017225766618645832
0.5,50,789,complete_rollout,0.3,0.020000000000000018
0.5,50,790,uniform,0.3,-0.013333333333333364
0.5,50,790,learned_occupancy,0.3,-0.06388888888888891
0.5,50,790,learned_mean,0.3,-0.060219249349684145
0.5,50,790,tis,0.3,-0.09021164021164021
0.5,50,790,tis_anchored,0.3,-0.03259803921568627
0.5,50,790,oracle_tail,0.3,-0.010571448171777464
0.5,50,790,complete_rollout,0.3,0.0
0.5,50,791,uniform,0.3,0.013333333333333308
0.5,50,791,learned_occupancy,0.3,0.005555555555555536
0.5,50,791,learned_mean,0.3,0.004347826086956497
0.5,50,791,tis,0.3,-0.035119047619047605
0.5,50,791,tis_anchored,0.3,-0.004040404040404066
0.5,50,791,oracle_tail,0.3,0.016731837826713336
0.5,50,791,complete_rollout,0.3,0.026666666666666672
0.5,50,792,uniform,0.3,-0.006666666666666654
0.5,50,792,learned_occupancy,0.3,0.005555555555555536
0.5,50,792,learned_mean,0.3,0.007692307692307665
0.5,50,792,tis,0.3,0.008411214953271018
0.5,50,792,tis_anchored,0.3,0.013131313131313105
0.5,50,792,oracle_tail,0.3,-0.013521300679152082
0.5,50,792,complete_rollout,0.3,-0.019999999999999962
0.5,50,793,uniform,0.3,0.006666666666666654
0.5,50,793,learned_occupancy,0.3,-0.00833333333333336
0.5,50,793,learned_mean,0.3,-0.008472686733556278
0.5,50,793,tis,0.3,0.016239316239316237
0.5,50,793,tis_anchored,0.3,-0.0019607843137254832
0.5,50,793,oracle_tail,0.3,0.003080194827467908
0.5,50,793,complete_rollout,0.3,-0.013333333333333364
0.5,50,794,uniform,0.3,0.026666666666666672
0.5,50,794,learned_occupancy,0.3,0.01944444444444443
0.5,50,794,learned_mean,0.3,0.01944444444444443
0.5,50,794,tis,0.3,0.01851851851851849
0.5,50,794,tis_anchored,0.3,0.013725490196078438
0.5,50,794,oracle_tail,0.3,0.015634218289085566
0.5,50,794,complete_rollout,0.3,-0.019999999999999962
0.5,50,795,uniform,0.3,0.0
0.5,50,795,learned_occupancy,0.3,-0.00833333333333336
0.5,50,795,learned_mean,0.3,-0.012121212121212144
0.5,50,795,tis,0.3,0.013333333333333308
0.5,50,795,tis_anchored,0.3,0.006306306306306297
0.5,50,795,oracle_tail,0.3,0.0019825752898401383
0.5,50,795,complete_rollout,0.3,-0.006666666666666654
0.5,50,796,uniform,0.3,0.013333333333333308
0.5,50,796,learned_occupancy,0.3,0.01944444444444443
0.5,50,796,learned_mean,0.3,0.01944444444444443
0.5,50,796,tis,0.3,-0.029629629629629617
0.5,50,796,tis_anchored,0.3,0.007843137254901933
0.5,50,796,oracle_tail,0.3,0.014879604856966433
0.5,50,796,complete_rollout,0.3,-0.046666666666666634
0.5,50,797,uniform,0.3,-0.020000000000000018
0.5,50,797,learned_occupancy,0.3,-0.0222222222222222
0.5,50,797,learned_mean,0.3,-0.030158730158730163
0.5,50,797,tis,0.3,0.020370370370370372
0.5,50,797,tis_anchored,0.3,0.0104575163398693
0.5,50,797,oracle_tail,0.3,-0.018323386156273602
0.5,50,797,complete_rollout,0.3,0.006666666666666654
0.5,50,798,uniform,0.3,0.013333333333333308
0.5,50,798,learned_occupancy,0.3,0.005555555555555536
0.5,50,798,learned_mean,0.3,0.006935817805382993
0.5,50,798,tis,0.3,0.0282828282828283
0.5,50,798,tis_anchored,0.3,0.003703703703703709
0.5,50,798,oracle_tail,0.3,-0.0017218906496535569
0.5,50,798,complete_rollout,0.3,0.006666666666666654
0.5,50,799,uniform,0.3,-0.033333333333333326
0.5,50,799,learned_occupancy,0.3,-0.03611111111111115
0.5,50,799,learned_mean,0.3,-0.038830613830613814
0.5,50,799,tis,0.3,-0.06388888888888888
0.5,50,799,tis_anchored,0.3,-0.03434343434343434
0.5,50,799,oracle_tail,0.3,-0.016471153186526755
0.5,50,799,complete_rollout,0.3,0.013333333333333308
0.5,50,800,uniform,0.3,0.0
0.5,50,800,learned_occupancy,0.3,0.005555555555555536
0.5,50,800,learned_mean,0.3,0.005555555555555536
0.5,50,800,tis,0.3,0.018996415770609287
0.5,50,800,tis_anchored,0.3,0.016384180790960434
0.5,50,800,oracle_tail,0.3,0.007882280304589429
