environment,alpha,budget_per_group,budget_unit,budget_value,total_budget,method,replications,truth,mse,mse_se,bias,estimate_sd,mean_design_constant,pilot_fraction
frozenlake_8x8,0.2,400.0,per_group,400,20000,oracle_tail,300,0.3147768998055418,0.004552991843516374,0.0004069858262296354,-0.010301546329392746,0.06679627580645336,78.22295510494641,0.0
frozenlake_8x8,0.2,400.0,per_group,400,20000,tail_anchored,300,0.3147768998055418,0.0072686432929016265,0.0006696666917712316,-0.010037703110413253,0.08480483876581461,138.93529076316696,0.1475
frozenlake_8x8,0.2,400.0,per_group,400,20000,tis,300,0.3147768998055418,0.007910750258702852,0.0007895072083701983,-0.013298406272929926,0.08808954844049957,162.67491654484246,0.1475
frozenlake_8x8,0.2,400.0,per_group,400,20000,uniform,300,0.3147768998055418,0.014636306094984116,0.0011912993146745642,-0.014703044670841013,0.1202844728984567,298.2160112386736,0.0
rainy_taxi,0.1,50.0,per_group,50,1850,learned_occupancy,300,9.054140852356056,0.003089335150963995,0.0002701688347396679,-0.01592063079031557,0.053341852018764374,5.372268697486152,0.34
rainy_taxi,0.1,50.0,per_group,50,1850,oracle_tail,300,9.054140852356056,0.0012661805217352943,0.00011136234651349503,-0.008394410000478043,0.03463687987252191,2.486854346678216,0.0
rainy_taxi,0.1,50.0,per_group,50,1850,tail_anchored,300,9.054140852356056,0.0029990504703761647,0.0002684699417287007,-0.01579484249244197,0.05252398803160573,4.87191537234473,0.34
rainy_taxi,0.1,50.0,per_group,50,1850,tis,300,9.054140852356056,0.004865591614606987,0.0007016640647374189,-0.024893739709562376,0.06526939290392063,5.733206459080111,0.34
rainy_taxi,0.1,50.0,per_group,50,1850,uniform,300,9.054140852356056,0.0031285972975143308,0.00026242422620960864,-0.011418485744006031,0.05484745169424711,5.500634702824644,0.0
rainy_taxi,0.1,100.0,per_group,100,3700,learned_occupancy,300,9.054140852356056,0.001410927793638548,0.0001075370010722447,-0.01008632295072747,0.03624324016739694,4.6857505013475675,0.26
rainy_taxi,0.1,100.0,per_group,100,3700,oracle_tail,300,9.054140852356056,0.0006454303615910438,4.830641664510406e-05,-0.0062555096090611845,0.02466428018095811,2.4460805487319983,0.0
rainy_taxi,0.1,100.0,per_group,100,3700,tail_anchored,300,9.054140852356056,0.0012090112173996973,9.358596497625216e-05,-0.009684327940327205,0.033450782640691845,4.063017083234784,0.26
rainy_taxi,0.1,100.0,per_group,100,3700,tis,300,9.054140852356056,0.0014600961539620373,0.00015982398195809542,-0.012611926113058137,0.03613013649144484,4.217409051140208,0.26
