environment,alpha,budget_per_group,budget_unit,budget_value,total_budget,replication,method,truth,estimate,error,squared_error,pilot_per_group,pilot_total,main_total,exploration,design_constant,mc_ucb_score_range,mc_ucb_beta
cliffwalking_primary,0.1,400.0,per_group,400,59600,460,uniform,11.870935383221072,11.884469005273592,0.0135336220525204,0.00018315892586046647,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,460,tis,11.870935383221072,11.822184082789745,-0.04875130043132714,0.0023766892937455175,41,6109,53491,0.06400124688312879,116.9065432828001,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,460,learned_occupancy,11.870935383221072,11.818954201121976,-0.0519811820990963,0.0027020432924194098,41,6109,53491,0.06400124688312879,193.9391776842397,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,460,tail_anchored,11.870935383221072,11.82368489335036,-0.04725048987071112,0.002232608793022174,41,6109,53491,0.06400124688312879,142.08556535353028,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,460,oracle_tail,11.870935383221072,11.833150676202083,-0.037784707018989394,0.0014276840845108664,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,461,uniform,11.870935383221072,11.622771550702984,-0.24816383251808816,0.06158528777006571,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,461,tis,11.870935383221072,11.808927886353642,-0.062007496867430234,0.0038449296677643702,41,6109,53491,0.06400124688312879,117.0354973670547,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,461,learned_occupancy,11.870935383221072,11.831429290720964,-0.03950609250010828,0.0015607313446271117,41,6109,53491,0.06400124688312879,152.98368842992485,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,461,tail_anchored,11.870935383221072,11.825380769100178,-0.04555461412089379,0.0020752228677035356,41,6109,53491,0.06400124688312879,124.34617025557966,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,461,oracle_tail,11.870935383221072,11.82157160907174,-0.049363774149332684,0.002436782198266326,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,462,uniform,11.870935383221072,12.387032581047208,0.5160971978261362,0.2663563176039899,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,462,tis,11.870935383221072,11.901534025819297,0.030598642598224757,0.0009362769288538947,41,6109,53491,0.06400124688312879,126.00297230035034,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,462,learned_occupancy,11.870935383221072,11.963358964054947,0.09242358083387536,0.008542118294155894,41,6109,53491,0.06400124688312879,198.25720603706287,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,462,tail_anchored,11.870935383221072,11.904494046218826,0.033558662997753785,0.0011261838621968092,41,6109,53491,0.06400124688312879,151.59509435331637,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,462,oracle_tail,11.870935383221072,11.93629868459109,0.06536330137001833,0.00427236116598784,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,463,uniform,11.870935383221072,11.586680549125987,-0.28425483409508523,0.08080081070642443,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,463,tis,11.870935383221072,11.830253706157915,-0.04068167706315684,0.0016549988486709813,41,6109,53491,0.06400124688312879,115.05373509997045,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,463,learned_occupancy,11.870935383221072,11.879555953090957,0.00862056986988513,7.431422488157134e-05,41,6109,53491,0.06400124688312879,184.7655055978195,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,463,tail_anchored,11.870935383221072,11.84460372134766,-0.02633166187341196,0.000693356417015697,41,6109,53491,0.06400124688312879,136.56398200083134,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,463,oracle_tail,11.870935383221072,11.83437666590638,-0.0365587173146924,0.00133653981169559,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,464,uniform,11.870935383221072,11.824219546562864,-0.04671583665820833,0.0021823693946764013,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,464,tis,11.870935383221072,11.890926284358866,0.01999090113779367,0.0003996361283010403,41,6109,53491,0.06400124688312879,118.07364314270427,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,464,learned_occupancy,11.870935383221072,11.910252038861255,0.039316655640183384,0.001545799410728764,41,6109,53491,0.06400124688312879,205.480673939679,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,464,tail_anchored,11.870935383221072,11.900915243583617,0.02997986036254474,0.0008987920273576813,41,6109,53491,0.06400124688312879,145.73032016825837,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,464,oracle_tail,11.870935383221072,11.887917355201834,0.016981971980762012,0.00028838737235538603,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,465,uniform,11.870935383221072,11.687602973959056,-0.18333240926201633,0.03361077228581545,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,465,tis,11.870935383221072,11.911583713632712,0.04064833041164029,0.0016522867652538807,41,6109,53491,0.06400124688312879,116.69977547859929,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,465,learned_occupancy,11.870935383221072,11.950187535954143,0.07925215273307096,0.0062809037128260066,41,6109,53491,0.06400124688312879,200.609665760847,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,465,tail_anchored,11.870935383221072,11.906851328181935,0.03591594496086259,0.0012899551024317109,41,6109,53491,0.06400124688312879,143.11406027494866,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,465,oracle_tail,11.870935383221072,11.890305848263386,0.019370465042314322,0.0003752149159555212,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,466,uniform,11.870935383221072,12.190925514052688,0.3199901308316164,0.102393683829635,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,466,tis,11.870935383221072,11.848504575749597,-0.022430807471474523,0.0005031411238223573,41,6109,53491,0.06400124688312879,114.2553469618114,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,466,learned_occupancy,11.870935383221072,11.811853479915753,-0.05908190330531937,0.003490671298179108,41,6109,53491,0.06400124688312879,159.04506113535953,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,466,tail_anchored,11.870935383221072,11.85351708728519,-0.01741829593588129,0.00030339703330993864,41,6109,53491,0.06400124688312879,126.79665266408772,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,466,oracle_tail,11.870935383221072,11.854513374686316,-0.016422008534755506,0.0002696823643155827,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,467,uniform,11.870935383221072,12.583597328917527,0.7126619456964551,0.5078870488438572,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,467,tis,11.870935383221072,11.859070157869732,-0.011865225351339603,0.000140783572638072,41,6109,53491,0.06400124688312879,114.42044514930927,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,467,learned_occupancy,11.870935383221072,11.795120461302865,-0.07581492191820693,0.0057479023854638146,41,6109,53491,0.06400124688312879,166.9183259040491,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,467,tail_anchored,11.870935383221072,11.854308048610614,-0.016627334610458178,0.0002764682562481404,41,6109,53491,0.06400124688312879,130.71478683151634,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,467,oracle_tail,11.870935383221072,11.842294650087059,-0.028640733134013274,0.0008202915944537658,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,468,uniform,11.870935383221072,12.602312547930865,0.7313771647097926,0.5349125570589351,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,468,tis,11.870935383221072,11.822667567626372,-0.04826781559470028,0.002329782022283992,41,6109,53491,0.06400124688312879,114.85650569032221,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,468,learned_occupancy,11.870935383221072,11.89695652002989,0.026021136808818568,0.0006770995608232525,41,6109,53491,0.06400124688312879,184.81823291559493,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,468,tail_anchored,11.870935383221072,11.86044074429783,-0.01049463892324276,0.00011013744612924197,41,6109,53491,0.06400124688312879,135.88964765304272,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,468,oracle_tail,11.870935383221072,11.810707082842658,-0.06022830037841409,0.003627448166472475,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,469,uniform,11.870935383221072,12.185305353870822,0.31436997064975003,0.0988284784463247,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,469,tis,11.870935383221072,11.88214595519487,0.011210571973798267,0.00012567692397971118,41,6109,53491,0.06400124688312879,114.68001271498436,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,469,learned_occupancy,11.870935383221072,11.89587657618883,0.02494119296775743,0.0006220631066549127,41,6109,53491,0.06400124688312879,171.3263307539957,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,469,tail_anchored,11.870935383221072,11.86107511167757,-0.009860271543502108,9.722495491159744e-05,41,6109,53491,0.06400124688312879,132.10541855268707,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,469,oracle_tail,11.870935383221072,11.874261494450801,0.003326111229728923,1.1063015912528848e-05,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,470,uniform,11.870935383221072,11.67550236096664,-0.1954330222544325,0.038194066187501506,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,470,tis,11.870935383221072,11.888917689146815,0.017982305925743347,0.0003233633264070243,41,6109,53491,0.06400124688312879,114.52960727737307,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,470,learned_occupancy,11.870935383221072,11.821417711303567,-0.04951767191750456,0.0024519998321296194,41,6109,53491,0.06400124688312879,179.02221037859005,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,470,tail_anchored,11.870935383221072,11.859668189525259,-0.011267193695813305,0.00012694965377897508,41,6109,53491,0.06400124688312879,133.98833122400754,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,470,oracle_tail,11.870935383221072,11.880607932775005,0.009672549553933152,9.355821487329242e-05,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,471,uniform,11.870935383221072,11.803005140934548,-0.06793024228652378,0.004614517817105823,0,0,59600,0.06400124688312879,8104.236782959191,,
